H:\Training Data\IMG\center_2019_09_21_15_24_34_295.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_295.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_295.jpg,0,1,0,30.18974
H:\Training Data\IMG\center_2019_09_21_15_24_34_370.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_370.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_370.jpg,0,1,0,30.19023
H:\Training Data\IMG\center_2019_09_21_15_24_34_442.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_442.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_442.jpg,0,1,0,30.19081
H:\Training Data\IMG\center_2019_09_21_15_24_34_516.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_516.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_516.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_34_589.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_589.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_589.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_34_662.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_662.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_662.jpg,0,1,0,30.19049
H:\Training Data\IMG\center_2019_09_21_15_24_34_736.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_736.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_736.jpg,0,1,0,30.19033
H:\Training Data\IMG\center_2019_09_21_15_24_34_809.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_809.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_809.jpg,0,1,0,30.19032
H:\Training Data\IMG\center_2019_09_21_15_24_34_883.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_883.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_883.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_34_954.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_34_954.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_34_954.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_35_028.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_028.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_028.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_35_098.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_098.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_098.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_35_173.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_173.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_173.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_35_245.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_245.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_245.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_35_314.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_314.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_314.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_35_389.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_389.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_389.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_35_464.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_464.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_464.jpg,0,1,0,30.19053
H:\Training Data\IMG\center_2019_09_21_15_24_35_535.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_535.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_535.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_35_607.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_607.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_607.jpg,0,1,0,30.19033
H:\Training Data\IMG\center_2019_09_21_15_24_35_680.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_680.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_680.jpg,-0.15,1,0,30.18389
H:\Training Data\IMG\center_2019_09_21_15_24_35_752.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_752.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_752.jpg,-0.35,1,0,30.16347
H:\Training Data\IMG\center_2019_09_21_15_24_35_825.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_825.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_825.jpg,0,1,0,30.18952
H:\Training Data\IMG\center_2019_09_21_15_24_35_898.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_898.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_898.jpg,0,1,0,30.18995
H:\Training Data\IMG\center_2019_09_21_15_24_35_970.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_35_970.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_35_970.jpg,0,1,0,30.19024
H:\Training Data\IMG\center_2019_09_21_15_24_36_044.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_044.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_044.jpg,0,1,0,30.19027
H:\Training Data\IMG\center_2019_09_21_15_24_36_116.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_116.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_116.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_36_188.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_188.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_188.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_36_262.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_262.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_262.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_36_334.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_334.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_334.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_36_403.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_403.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_403.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_36_479.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_479.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_479.jpg,0,1,0,30.19017
H:\Training Data\IMG\center_2019_09_21_15_24_36_555.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_555.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_555.jpg,-0.1,1,0,30.18766
H:\Training Data\IMG\center_2019_09_21_15_24_36_628.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_628.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_628.jpg,0,1,0,30.19105
H:\Training Data\IMG\center_2019_09_21_15_24_36_701.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_701.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_701.jpg,0,1,0,30.19017
H:\Training Data\IMG\center_2019_09_21_15_24_36_772.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_772.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_772.jpg,-0.2,1,0,30.18134
H:\Training Data\IMG\center_2019_09_21_15_24_36_847.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_847.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_847.jpg,0,1,0,30.19021
H:\Training Data\IMG\center_2019_09_21_15_24_36_920.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_920.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_920.jpg,-0.05,1,0,30.19003
H:\Training Data\IMG\center_2019_09_21_15_24_36_995.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_36_995.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_36_995.jpg,-0.25,1,0,30.17843
H:\Training Data\IMG\center_2019_09_21_15_24_37_068.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_068.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_068.jpg,0,1,0,30.18987
H:\Training Data\IMG\center_2019_09_21_15_24_37_141.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_141.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_141.jpg,-0.05,1,0,30.19014
H:\Training Data\IMG\center_2019_09_21_15_24_37_215.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_215.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_215.jpg,-0.25,1,0,30.17717
H:\Training Data\IMG\center_2019_09_21_15_24_37_288.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_288.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_288.jpg,0,1,0,30.19001
H:\Training Data\IMG\center_2019_09_21_15_24_37_364.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_364.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_364.jpg,-0.2,1,0,30.18273
H:\Training Data\IMG\center_2019_09_21_15_24_37_440.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_440.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_440.jpg,0,1,0,30.19018
H:\Training Data\IMG\center_2019_09_21_15_24_37_515.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_515.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_515.jpg,0,1,0,30.19027
H:\Training Data\IMG\center_2019_09_21_15_24_37_588.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_588.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_588.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_37_665.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_665.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_665.jpg,-0.2,1,0,30.181
H:\Training Data\IMG\center_2019_09_21_15_24_37_740.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_740.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_740.jpg,0,1,0,30.18957
H:\Training Data\IMG\center_2019_09_21_15_24_37_817.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_817.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_817.jpg,0,1,0,30.19026
H:\Training Data\IMG\center_2019_09_21_15_24_37_891.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_891.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_891.jpg,-0.2,1,0,30.18106
H:\Training Data\IMG\center_2019_09_21_15_24_37_966.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_37_966.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_37_966.jpg,0,1,0,30.19025
H:\Training Data\IMG\center_2019_09_21_15_24_38_041.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_041.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_041.jpg,0,1,0,30.19025
H:\Training Data\IMG\center_2019_09_21_15_24_38_116.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_116.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_116.jpg,-0.2,1,0,30.18108
H:\Training Data\IMG\center_2019_09_21_15_24_38_194.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_194.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_194.jpg,0,1,0,30.19025
H:\Training Data\IMG\center_2019_09_21_15_24_38_268.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_268.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_268.jpg,0,1,0,30.19027
H:\Training Data\IMG\center_2019_09_21_15_24_38_345.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_345.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_345.jpg,0,1,0,30.19047
H:\Training Data\IMG\center_2019_09_21_15_24_38_421.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_421.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_421.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_38_496.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_496.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_496.jpg,-0.1,1,0,30.18808
H:\Training Data\IMG\center_2019_09_21_15_24_38_571.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_571.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_571.jpg,-0.3,1,0,30.16978
H:\Training Data\IMG\center_2019_09_21_15_24_38_647.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_647.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_647.jpg,0,1,0,30.18981
H:\Training Data\IMG\center_2019_09_21_15_24_38_727.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_727.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_727.jpg,-0.2,1,0,30.18314
H:\Training Data\IMG\center_2019_09_21_15_24_38_803.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_803.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_803.jpg,-0.35,1,0,30.16668
H:\Training Data\IMG\center_2019_09_21_15_24_38_880.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_880.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_880.jpg,0,1,0,30.18937
H:\Training Data\IMG\center_2019_09_21_15_24_38_955.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_38_955.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_38_955.jpg,-0.2,1,0,30.18431
H:\Training Data\IMG\center_2019_09_21_15_24_39_033.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_033.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_033.jpg,0,1,0,30.18929
H:\Training Data\IMG\center_2019_09_21_15_24_39_109.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_109.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_109.jpg,0,1,0,30.18997
H:\Training Data\IMG\center_2019_09_21_15_24_39_183.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_183.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_183.jpg,0,1,0,30.19021
H:\Training Data\IMG\center_2019_09_21_15_24_39_257.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_257.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_257.jpg,-0.2,1,0,30.18163
H:\Training Data\IMG\center_2019_09_21_15_24_39_330.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_330.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_330.jpg,0,1,0,30.19019
H:\Training Data\IMG\center_2019_09_21_15_24_39_404.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_404.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_404.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_39_476.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_476.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_476.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_39_550.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_550.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_550.jpg,0,1,0,30.19032
H:\Training Data\IMG\center_2019_09_21_15_24_39_620.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_620.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_620.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_39_693.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_693.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_693.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_39_764.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_764.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_764.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_39_836.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_836.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_836.jpg,0,1,0,30.19047
H:\Training Data\IMG\center_2019_09_21_15_24_39_909.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_909.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_909.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_39_980.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_39_980.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_39_980.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_051.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_051.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_051.jpg,0,1,0,30.19035
H:\Training Data\IMG\center_2019_09_21_15_24_40_124.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_124.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_124.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_40_194.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_194.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_194.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_267.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_267.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_267.jpg,0,1,0,30.19032
H:\Training Data\IMG\center_2019_09_21_15_24_40_337.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_337.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_337.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_410.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_410.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_410.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_481.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_481.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_481.jpg,0,1,0,30.19032
H:\Training Data\IMG\center_2019_09_21_15_24_40_551.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_551.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_551.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_40_623.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_623.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_623.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_696.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_696.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_696.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_764.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_764.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_764.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_40_838.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_838.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_838.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_40_913.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_913.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_913.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_40_983.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_40_983.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_40_983.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_41_057.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_057.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_057.jpg,0,1,0,30.19032
H:\Training Data\IMG\center_2019_09_21_15_24_41_129.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_129.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_129.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_41_202.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_202.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_202.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_41_275.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_275.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_275.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_41_348.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_348.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_348.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_41_421.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_421.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_421.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_41_495.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_495.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_495.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_41_570.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_570.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_570.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_41_645.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_645.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_645.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_41_718.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_718.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_718.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_41_793.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_793.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_793.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_41_864.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_864.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_864.jpg,0,1,0,30.19031
H:\Training Data\IMG\center_2019_09_21_15_24_41_939.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_41_939.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_41_939.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_42_013.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_013.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_013.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_42_085.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_085.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_085.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_42_160.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_160.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_160.jpg,0,1,0,30.1903
H:\Training Data\IMG\center_2019_09_21_15_24_42_234.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_234.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_234.jpg,0,1,0,30.19029
H:\Training Data\IMG\center_2019_09_21_15_24_42_307.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_307.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_307.jpg,0,1,0,30.19028
H:\Training Data\IMG\center_2019_09_21_15_24_42_383.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_383.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_383.jpg,-0.15,1,0,30.18424
H:\Training Data\IMG\center_2019_09_21_15_24_42_455.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_455.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_455.jpg,-0.35,1,0,30.16353
H:\Training Data\IMG\center_2019_09_21_15_24_42_530.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_530.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_530.jpg,0,1,0,30.1892
H:\Training Data\IMG\center_2019_09_21_15_24_42_602.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_602.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_602.jpg,-0.15,1,0,30.18749
H:\Training Data\IMG\center_2019_09_21_15_24_42_678.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_678.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_678.jpg,0,1,0,30.189
H:\Training Data\IMG\center_2019_09_21_15_24_42_755.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_755.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_755.jpg,-0.1,1,0,30.18946
H:\Training Data\IMG\center_2019_09_21_15_24_42_829.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_829.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_829.jpg,-0.3,1,0,30.17294
H:\Training Data\IMG\center_2019_09_21_15_24_42_903.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_903.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_903.jpg,0,1,0,30.18882
H:\Training Data\IMG\center_2019_09_21_15_24_42_978.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_42_978.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_42_978.jpg,-0.2,1,0,30.18451
H:\Training Data\IMG\center_2019_09_21_15_24_43_053.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_053.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_053.jpg,-0.4,1,0,30.16221
H:\Training Data\IMG\center_2019_09_21_15_24_43_128.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_128.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_128.jpg,0,1,0,30.18959
H:\Training Data\IMG\center_2019_09_21_15_24_43_204.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_204.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_204.jpg,-0.2,1,0,30.1854
H:\Training Data\IMG\center_2019_09_21_15_24_43_279.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_279.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_279.jpg,0,1,0,30.18616
H:\Training Data\IMG\center_2019_09_21_15_24_43_353.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_353.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_353.jpg,0,1,0,30.19077
H:\Training Data\IMG\center_2019_09_21_15_24_43_428.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_428.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_428.jpg,0,1,0,30.19007
H:\Training Data\IMG\center_2019_09_21_15_24_43_504.jpg,H:\Training Data\IMG\left_2019_09_21_15_24_43_504.jpg,H:\Training Data\IMG\right_2019_09_21_15_24_43_504.jpg,0,1,0,30.19028
